"","program","program_link","station_name","mea_contribution","address","city","state","zipcode","location","available_to_the_public","lat","long"
"98","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Annapolis Barrack J",NA,"610 Taylor Ave","Annapolis","MD",21401,"610 Taylor Ave
Annapolis, Maryland 21401
(38.98745144300045, -76.50235634699965)","Private","38.98745144300045"," -76.50235634699965"
"99","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","McHenry Row - SemaCharge",NA,"1700 Whetstone Way","Baltimore","MD",21230,"1700 Whetstone Way
Baltimore, Maryland 21230
(39.269038380000495, -76.59975479199966)","Public","39.269038380000495"," -76.59975479199966"
"100","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Germantown W Express",NA,"20510 Germantown Road","Germantown","MD",20876,"20510 Germantown Road
Germantown, Maryland 20876
(39.19188257200045, -77.24445702199966)","Public","39.19188257200045"," -77.24445702199966"
"101","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","University of Maryland - College Park - Chesapeake Building",NA,"3115 Chesapeake Bldg","College Park","MD",20742,"3115 Chesapeake Bldg
College Park, Maryland 20742
(38.98748172100045, -76.94219718699964)","Public","38.98748172100045"," -76.94219718699964"
"102","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Hamilton Nissan",NA,"1929 Dual Hwy","Hagerstown","MD",21740,"1929 Dual Hwy
Hagerstown, Maryland 21740
(39.606219231000466, -77.68646095399964)","Public","39.606219231000466"," -77.68646095399964"
"103","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Baltimore Office Complex",NA,"300 W. Preston Street","Baltimore","MD",21201,"300 W. Preston Street
Baltimore, Maryland 21201
(39.30268301500047, -76.62145618199963)","Private","39.30268301500047"," -76.62145618199963"
"104","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Walgreens",NA,"11745 Rousby Hall Rd","Lusby","MD",20657,"11745 Rousby Hall Rd
Lusby, Maryland 20657
(38.37333786200048, -76.44258934599964)","Public","38.37333786200048"," -76.44258934599964"
"105","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","First Field Shopping Center",NA,"505 Quince Orchard Rd","Gaithersburg","MD",20878,"505 Quince Orchard Rd
Gaithersburg, Maryland 20878
(39.144689325000456, -77.22016843499966)","Public","39.144689325000456"," -77.22016843499966"
"106","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Walgreens",NA,"2560 Quarry Lake Dr","Baltimore","MD",21209,"2560 Quarry Lake Dr
Baltimore, Maryland 21209
(39.384630108000465, -76.68724546799967)","Public","39.384630108000465"," -76.68724546799967"
"107","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",179.8,"","Hagerstown","MD",21740,"
Hagerstown, Maryland 21740
(39.6340837140005, -77.73109810999966)","","39.6340837140005"," -77.73109810999966"
"108","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Walgreens",NA,"5585 Twin Knolls Rd","Columbia","MD",21045,"5585 Twin Knolls Rd
Columbia, Maryland 21045
(39.21957717300046, -76.84012220199963)","Public","39.21957717300046"," -76.84012220199963"
"109","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Academy Ford",NA,"13401 Baltimore Ave","Laurel","MD",20707,"13401 Baltimore Ave
Laurel, Maryland 20707
(39.07408785700045, -76.87060061299968)","Public","39.07408785700045"," -76.87060061299968"
"110","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Chevron",NA,"3240 Laurel Fort Meade Road","Laurel","MD",20724,"3240 Laurel Fort Meade Road
Laurel, Maryland 20724
(39.091392949000465, -76.77708384999966)","Public","39.091392949000465"," -76.77708384999966"
"111","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Walgreens",NA,"9110 Liberty Rd","Randallstown","MD",21133,"9110 Liberty Rd
Randallstown, Maryland 21133
(39.369545927000445, -76.80011758499967)","Public","39.369545927000445"," -76.80011758499967"
"112","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Walgreens",NA,"7901 Ritchie Hwy","Glen Burnie","MD",21061,"7901 Ritchie Hwy
Glen Burnie, Maryland 21061
(39.1403117480005, -76.60233776899963)","Public","39.1403117480005"," -76.60233776899963"
"113","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",159.8,"","Annapolis","MD",21409,"
Annapolis, Maryland 21409
(39.02726024600048, -76.45412706399964)","","39.02726024600048"," -76.45412706399964"
"114","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Maryland Institute College of Art",NA,"1515 W Mt Royal Ave","Baltimore","MD",21217,"1515 W Mt Royal Ave
Baltimore, Maryland 21217
(39.30976403900047, -76.62326154899966)","Public","39.30976403900047"," -76.62326154899966"
"115","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Darcars Nissan - College Park",NA,"9330 Baltimore Ave","College Park","MD",20740,"9330 Baltimore Ave
College Park, Maryland 20740
(39.00780948200048, -76.92953446399963)","Public","39.00780948200048"," -76.92953446399963"
"116","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",144.22,"","Upper Marlboro","MD",20772,"
Upper Marlboro, Maryland 20772
(38.79320349000045, -76.78653736499967)","","38.79320349000045"," -76.78653736499967"
"117","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","City of Towson - Towsontown Garage",NA,"Towsontown Blvd","Towson","MD",21204,"Towsontown Blvd
Towson, Maryland 21204
(39.39557052700047, -76.62719794099968)","Public","39.39557052700047"," -76.62719794099968"
"118","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Goshen Plaza Regency",NA,"9140 Rothbury Dr","Gaithersburg","MD",20879,"9140 Rothbury Dr
Gaithersburg, Maryland 20879
(39.16688265300047, -77.18454855899967)","Public","39.16688265300047"," -77.18454855899967"
"119","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Walgreens",NA,"1801 York Rd","Lutherville","MD",21093,"1801 York Rd
Lutherville, Maryland 21093
(39.4306958090005, -76.62168036199967)","Public","39.4306958090005"," -76.62168036199967"
"120","Electric Vehicle Infrastructure Program (EVIP)","http://energy.maryland.gov/Transportation/electric.html","Frederick Community College",12796.3,"7932 Opossumtown Pike","Frederick","MD",21702,"7932 Opossumtown Pike
Frederick, Maryland 21702
(39.450968540000474, -77.41321814199966)","Public","39.450968540000474"," -77.41321814199966"
"121","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Walgreens",NA,"7953 Crain Hwy S","Glen Burnie","MD",21061,"7953 Crain Hwy S
Glen Burnie, Maryland 21061
(39.13318752400045, -76.63661102899965)","Public","39.13318752400045"," -76.63661102899965"
"122","Electric Vehicle Infrastructure Program (EVIP)","http://energy.maryland.gov/Transportation/electric.html","MDOT Headquarters",12796.3,"7201 Corporate Center Dr","Hanover","MD",21076,"7201 Corporate Center Dr
Hanover, Maryland 21076
(39.18209440600049, -76.69732864399964)","Public","39.18209440600049"," -76.69732864399964"
"123","Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/index.html","Advanced Tech & Research",98,"6650 Eli Whitney Drive","Columbia","MD",21046,"6650 Eli Whitney Drive
Columbia, Maryland 21046
(39.182811916000446, -76.80627296099965)","Public","39.182811916000446"," -76.80627296099965"
"124","Biodiesel Refueling Stations","http://energy.maryland.gov/Transportation/biodieselRefueling.html","Cato Pacific Pride Fuel",NA,"2229 Northwood Drive","Salisbury","MD",21801,"2229 Northwood Drive
Salisbury, Maryland 21801
(38.403823945000454, -75.57810842699968)","Public","38.403823945000454"," -75.57810842699968"
"125","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Maryland Transit Administration - Dorsey Marc",NA,"11 Dorsey Station Dr","Elkridge","MD",21075,"11 Dorsey Station Dr
Elkridge, Maryland 21075
(39.19727162100048, -76.75565741099967)","Public","39.19727162100048"," -76.75565741099967"
"126","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Old Farm Court Charger",NA,"115 Old Farm Ct","Glen Burnie","MD",21060,"115 Old Farm Ct
Glen Burnie, Maryland 21060
(39.16035669500047, -76.59869926299967)","Public","39.16035669500047"," -76.59869926299967"
"127","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",144.22,"","Bethesda","MD",20816,"
Bethesda, Maryland 20816
(38.95808341300045, -77.11365979399966)","","38.95808341300045"," -77.11365979399966"
"128","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",218.24,"","Severna Park","MD",21146,"
Severna Park, Maryland 21146
(39.08101230900047, -76.55652580899965)","","39.08101230900047"," -76.55652580899965"
"129","Electric Vehicle Infrastructure Program (EVIP)","http://energy.maryland.gov/Transportation/electric.html","University of Maryland-Baltimore County",12796.3,"1000 Hilltop Rd","Baltimore","MD",21250,"1000 Hilltop Rd
Baltimore, Maryland 21250
(39.27492121500046, -76.66813596499964)","Public","39.27492121500046"," -76.66813596499964"
"130","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","University of Maryland - College Park - Patapsco Building",NA,"5201 Paint Branch Pkwy","College Park","MD",20740,"5201 Paint Branch Pkwy
College Park, Maryland 20740
(38.976794553000445, -76.92353021299965)","Public","38.976794553000445"," -76.92353021299965"
"131","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Waldorf Ford",NA,"2440 Crain Hwy","Waldorf","MD",20601,"2440 Crain Hwy
Waldorf, Maryland 20601
(38.644096257000456, -76.89202302899963)","Public","38.644096257000456"," -76.89202302899963"
"132","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Shirlen Building",NA,"2108 Emmorton Rd","Bel Air","MD",21015,"2108 Emmorton Rd
Bel Air, Maryland 21015
(39.49876027300047, -76.32532332499966)","Public","39.49876027300047"," -76.32532332499966"
"133","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Baltimore Washington Medical Center",NA,"300 Hospital Dr","Glen Burnie","MD",21061,"300 Hospital Dr
Glen Burnie, Maryland 21061
(39.13893664800048, -76.62251181699963)","Public","39.13893664800048"," -76.62251181699963"
"134","Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/index.html","President Street Associates",400,"14401 Sweitzer Lane","Laurel","MD",20707,"14401 Sweitzer Lane
Laurel, Maryland 20707
(39.08829011100045, -76.89862729599963)","Public","39.08829011100045"," -76.89862729599963"
"135","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","City of Baltimore",NA,"400 W Lexington St","Baltimore","MD",21201,"400 W Lexington St
Baltimore, Maryland 21201
(39.291456123000444, -76.62249701199966)","Public","39.291456123000444"," -76.62249701199966"
"136","Electric Vehicle Infrastructure Program (EVIP)","http://energy.maryland.gov/Transportation/electric.html","City of Annapolis, Knighton Garage",12796.3,"1 Colonial Avenue","Annapolis","MD",21412,"1 Colonial Avenue
Annapolis, Maryland 21412
(38.97688928500048, -76.49911292299964)","Public","38.97688928500048"," -76.49911292299964"
"137","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","State of Maryland Capital Complex - Calvert Street Parking Garage",NA,"29 Saint Johns St","Annapolis","MD",21401,"29 Saint Johns St
Annapolis, Maryland 21401
(38.981654954000476, -76.49358455299966)","Public","38.981654954000476"," -76.49358455299966"
"138","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",189.81,"","Laurel","MD",20723,"
Laurel, Maryland 20723
(39.12729096300046, -76.85436724599964)","","39.12729096300046"," -76.85436724599964"
"139","Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/index.html","Capitol Fisker",437,"6500 Capitol Drive","Greenbelt","MD",20770,"6500 Capitol Drive
Greenbelt, Maryland 20770
(38.996667741000465, -76.89354973199966)","Public","38.996667741000465"," -76.89354973199966"
"140","Electric Vehicle Infrastructure Program (EVIP)","http://energy.maryland.gov/Transportation/electric.html","Baltimore Washington International Airport (BWI) - Daily Parking Garage",25592.6,"7062 Elm Rd","Baltimore","MD",21240,"7062 Elm Rd
Baltimore, Maryland 21240
(39.18851128500046, -76.67579522499966)","Public","39.18851128500046"," -76.67579522499966"
"141","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",209.99,"","Owings","MD",20736,"
Owings, Maryland 20736
(38.696640087000446, -76.62067981499968)","","38.696640087000446"," -76.62067981499968"
"142","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","City of Towson - West Village Garage",NA,"Emerson Dr","Towson","MD",21204,"Emerson Dr
Towson, Maryland 21204
(39.393360747000486, -76.61472751499963)","Public","39.393360747000486"," -76.61472751499963"
"143","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Walgreens",NA,"9616 Harford Rd","Baltimore","MD",21234,"9616 Harford Rd
Baltimore, Maryland 21234
(39.39582916000046, -76.52262700599965)","Public","39.39582916000046"," -76.52262700599965"
"144","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",98,"","Baltimore","MD",21209,"
Baltimore, Maryland 21209
(39.37418286500048, -76.66979575799968)","","39.37418286500048"," -76.66979575799968"
"145","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","5 Choke Cherry",NA,"7 Choke Cherry Ln","Rockville","MD",20850,"7 Choke Cherry Ln
Rockville, Maryland 20850
(39.113583718000484, -77.18378847699967)","Public","39.113583718000484"," -77.18378847699967"
"146","Biodiesel Refueling Stations","http://energy.maryland.gov/Transportation/biodieselRefueling.html","Baltimore Biodiesel Cooperative",NA,"2800 Sisson St","Baltimore","MD",21211,"2800 Sisson St
Baltimore, Maryland 21211
(39.31983862700048, -76.62574288699966)","Public","39.31983862700048"," -76.62574288699966"
"147","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Century Ford",NA,"302 Century Dr","Mount Airy","MD",21771,"302 Century Dr
Mount Airy, Maryland 21771
(39.367873542000495, -77.14261921899964)","Public","39.367873542000495"," -77.14261921899964"
"148","E-85 Refueling Stations","http://energy.maryland.gov/Transportation/e85Refueling.html","Shell",NA,"811 Bestgate Rd","Annapolis","MD",21401,"811 Bestgate Rd
Annapolis, Maryland 21401
(38.99409401900044, -76.53701166099967)","Public","38.99409401900044"," -76.53701166099967"
"149","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Potomac Place",NA,"10122 River Rd","Potomac","MD",20854,"10122 River Rd
Potomac, Maryland 20854
(39.017768427000476, -77.20858152299968)","Public","39.017768427000476"," -77.20858152299968"
"150","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",109,"","Chester","MD",21619,"
Chester, Maryland 21619
(38.96937173700047, -76.28169986599966)","","38.96937173700047"," -76.28169986599966"
"151","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Indian Head Town Hall",NA,"4195 Indian Head Hwy","Indian Head","MD",20640,"4195 Indian Head Hwy
Indian Head, Maryland 20640
(38.59974367200044, -77.16433655299966)","Public","38.59974367200044"," -77.16433655299966"
"152","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",199,"","Cambridge","MD",21613,"
Cambridge, Maryland 21613
(38.56217085700047, -76.08838622699966)","","38.56217085700047"," -76.08838622699966"
"153","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Walgreens",NA,"5740 Ritchie Hwy","Brooklyn","MD",21225,"5740 Ritchie Hwy
Brooklyn, Maryland 21225
(39.216530124000485, -76.61448595799965)","Public","39.216530124000485"," -76.61448595799965"
"154","Biodiesel Refueling Stations","http://energy.maryland.gov/Transportation/biodieselRefueling.html","Cropper Oil & Gas",NA,"10535 Ocean Gateway","Berlin","MD",21811,"10535 Ocean Gateway
Berlin, Maryland 21811
(38.34138779100044, -75.19864880799963)","Public","38.34138779100044"," -75.19864880799963"
"155","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","LifeBridge Health - Main Lot",NA,"2401 W Belvedere Ave","Baltimore","MD",21215,"2401 W Belvedere Ave
Baltimore, Maryland 21215
(39.35468514100046, -76.66225112699965)","Public","39.35468514100046"," -76.66225112699965"
"156","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Walgreens",NA,"8606 Philadelphia Rd","Rosedale","MD",21237,"8606 Philadelphia Rd
Rosedale, Maryland 21237
(39.33369503500046, -76.49552653099965)","Public","39.33369503500046"," -76.49552653099965"
"157","Electric Vehicle Infrastructure Program (EVIP)","http://energy.maryland.gov/Transportation/electric.html","MTA White Marsh Park & Ride",31990.75,"8480 Honeygo Blvd","Nottingham","MD",21236,"8480 Honeygo Blvd
Nottingham, Maryland 21236
(39.378600152000445, -76.46006490699966)","Public","39.378600152000445"," -76.46006490699966"
"158","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",132.64,"","Gaithersburg","MD",20877,"
Gaithersburg, Maryland 20877
(39.140912555000455, -77.19054901099963)","","39.140912555000455"," -77.19054901099963"
"159","Electric Vehicle Infrastructure Program (EVIP)","http://energy.maryland.gov/Transportation/electric.html","Lexington Street Garage",14929.56,"510 E Lexington St","Baltimore","MD",21202,"510 E Lexington St
Baltimore, Maryland 21202
(39.29133818000048, -76.60834154199966)","Public","39.29133818000048"," -76.60834154199966"
"160","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Walgreens",NA,"3005 Emmorton Rd","Abingdon","MD",21009,"3005 Emmorton Rd
Abingdon, Maryland 21009
(39.47668998500046, -76.30971754399962)","Public","39.47668998500046"," -76.30971754399962"
"161","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",144.22,"","College Park","MD",20740,"
College Park, Maryland 20740
(38.9967235470005, -76.92870594499965)","","38.9967235470005"," -76.92870594499965"
"162","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","University of Maryland-College Park - Union Lane",NA,"Library Ln","College Park","MD",20740,"Library Ln
College Park, Maryland 20740
(38.984453879000455, -76.94538865799967)","Public","38.984453879000455"," -76.94538865799967"
"163","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Owen Brown Community Center",NA,"6800 Cradlerock Way","Columbia","MD",21045,"6800 Cradlerock Way
Columbia, Maryland 21045
(39.19441320800047, -76.84114671599963)","Public","39.19441320800047"," -76.84114671599963"
"164","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","University of Maryland",NA,"220 Arch St","Baltimore","MD",21201,"220 Arch St
Baltimore, Maryland 21201
(39.29226794100049, -76.62532597499967)","Public","39.29226794100049"," -76.62532597499967"
"165","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Walgreens",NA,"25 High St","Waldorf","MD",20602,"25 High St
Waldorf, Maryland 20602
(38.60257454800046, -76.90293531799966)","Public","38.60257454800046"," -76.90293531799966"
"166","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",159.8,"","Ellicott City","MD",21042,"
Ellicott City, Maryland 21042
(39.27378282300049, -76.86071964399963)","","39.27378282300049"," -76.86071964399963"
"167","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","University of Maryland-College Park - Lot EE",NA,"Paint Branch Dr","College Park","MD",20740,"Paint Branch Dr
College Park, Maryland 20740
(38.998784241000465, -76.94153593399966)","Public","38.998784241000465"," -76.94153593399966"
"168","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Maryland Transit Authority - Falls Road",NA,"3 Railroad Ave","Baltimore","MD",21209,"3 Railroad Ave
Baltimore, Maryland 21209
(39.37609743700045, -76.65067549699967)","Public","39.37609743700045"," -76.65067549699967"
"169","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",144.22,"","Columbia","MD",21045,"
Columbia, Maryland 21045
(39.205861697000444, -76.82756725299964)","","39.205861697000444"," -76.82756725299964"
"170","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Rockville Town Square",NA,"333 Hungerford Dr","Rockville","MD",20850,"333 Hungerford Dr
Rockville, Maryland 20850
(39.08609814500045, -77.14882024599967)","Public","39.08609814500045"," -77.14882024599967"
"171","Electric Vehicle Infrastructure Program (EVIP)","http://energy.maryland.gov/Transportation/electric.html","Johns Hopkins University",31990.75,"3101 Wyman Park Dr","Baltimore","MD",21218,"3101 Wyman Park Dr
Baltimore, Maryland 21218
(39.325962166000465, -76.62261135999967)","Public","39.325962166000465"," -76.62261135999967"
"172","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",240,"","Silver Spring","MD",20910,"
Silver Spring, Maryland 20910
(38.99797056400047, -77.03249943599963)","","38.99797056400047"," -77.03249943599963"
"173","Electric Vehicle Infrastructure Program (EVIP)","http://energy.maryland.gov/Transportation/electric.html","Office building",6398.15,"1101 Wootton Parkway","Rockville","MD",20852,"1101 Wootton Parkway
Rockville, Maryland 20852
(39.0670583860005, -77.15583959899965)","Public","39.0670583860005"," -77.15583959899965"
"174","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","University of Maryland",NA,"622 W Fayette St","Baltimore","MD",21201,"622 W Fayette St
Baltimore, Maryland 21201
(39.29026747400047, -76.62482141699968)","Public","39.29026747400047"," -76.62482141699968"
"175","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",182.02,"","Bowie","MD",20715,"
Bowie, Maryland 20715
(38.98124229300049, -76.74261804899965)","","38.98124229300049"," -76.74261804899965"
"176","Residential Electric Vehicle Supply Equipment Tax Credit Program","http://energy.maryland.gov/Transportation/evse/","",199.8,"","Glen Burnie","MD",21060,"
Glen Burnie, Maryland 21060
(39.1643842740005, -76.59467930199963)","","39.1643842740005"," -76.59467930199963"
"177","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","MedImmune Ventures",NA,"1 MedImmune Way","Gaithersburg","MD",20878,"1 MedImmune Way
Gaithersburg, Maryland 20878
(39.12622556500048, -77.23168563299964)","Public","39.12622556500048"," -77.23168563299964"
"178","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","LifeBridge Health - Visitor Lot J",NA,"5401 Old Court Rd","Randallstown","MD",21133,"5401 Old Court Rd
Randallstown, Maryland 21133
(39.35955543300048, -76.78195821699967)","Public","39.35955543300048"," -76.78195821699967"
"179","Biodiesel Refueling Stations","http://energy.maryland.gov/Transportation/biodieselRefueling.html","Cato Pacific Pride Fuel",NA,"436 Eastern Shore Dr","Salisbury","MD",21804,"436 Eastern Shore Dr
Salisbury, Maryland 21804
(38.36049886300049, -75.59553397699966)","Public","38.36049886300049"," -75.59553397699966"
"180","Electric Vehicle Infrastructure Program (EVIP)","http://energy.maryland.gov/Transportation/electric.html","Autoflex Fleet Services",12796.3,"1206 Ridgely St","Baltimore","MD",21230,"1206 Ridgely St
Baltimore, Maryland 21230
(39.27752379900045, -76.62654269899963)","Public","39.27752379900045"," -76.62654269899963"
"181","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","Under Armour - Cheer Building",NA,"1450 Beason St","Baltimore","MD",21230,"1450 Beason St
Baltimore, Maryland 21230
(39.271836876000464, -76.59289210399965)","Public","39.271836876000464"," -76.59289210399965"
"182","Biodiesel Refueling Stations","http://energy.maryland.gov/Transportation/biodieselRefueling.html","Baltimore Biodiesel Cooperative",NA,"10475 Little Patuxent Pkwy","Columbia","MD",21044,"10475 Little Patuxent Pkwy
Columbia, Maryland 21044
(39.2115137130005, -76.86301920699964)","Public","39.2115137130005"," -76.86301920699964"
"183","Electric Vehicle Infrastructure Program (EVIP)","http://energy.maryland.gov/Transportation/electric.html","Chesapeake Bay Foundation",12796.3,"6 Herndon Ave","Annapolis","MD",21403,"6 Herndon Ave
Annapolis, Maryland 21403
(38.93521820400048, -76.46362090599968)","Public","38.93521820400048"," -76.46362090599968"
"184","Electric Vehicle Charging Stations","http://www.afdc.energy.gov/locator/stations/","MedImmune Ventures - Employee Parking Lot",NA,"101 Orchard Ridge Dr","Gaithersburg","MD",20878,"101 Orchard Ridge Dr
Gaithersburg, Maryland 20878
(39.12749762100049, -77.23203266499968)","Public","39.12749762100049"," -77.23203266499968"
